word,occurrence,day
necks,1.84E-06,
neddy,1.81E-09,
needs,0.000147976,
needy,3.46E-06,449
neeld,3.08E-10,
neele,1.29E-09,
neemb,3.17E-11,
neems,1.10E-09,
neeps,6.47E-09,
neese,1.01E-09,
neeze,9.59E-10,
negro,1.83E-06,
negus,1.94E-08,
neifs,1.91E-09,
neigh,1.88E-07,1767
neist,5.84E-09,
neive,1.61E-09,
nelis,4.70E-10,
nelly,1.37E-08,
nemas,5.85E-09,
nemns,2.66E-11,
nempt,4.69E-10,
nenes,2.35E-09,
neons,1.66E-08,
neper,8.79E-09,
nepit,8.45E-11,
neral,1.16E-07,
nerds,1.09E-07,
nerdy,9.48E-08,1476
nerka,1.04E-07,
nerks,3.59E-10,
nerol,1.37E-08,
nerts,1.11E-09,
nertz,2.82E-10,
nerve,2.20E-05,757
nervy,8.58E-08,
nests,3.28E-06,
netes,2.09E-09,
netop,1.30E-09,
netts,2.20E-09,
netty,1.66E-09,
neuks,4.63E-10,
neume,1.21E-08,
neums,3.50E-09,
nevel,4.14E-09,
never,0.000256869,1354
neves,4.44E-09,
nevus,3.38E-07,
newbs,6.82E-10,
newed,1.73E-08,
newel,7.76E-08,
newer,4.95E-06,2139
newie,8.04E-10,
newly,2.42E-05,2206
newsy,3.52E-08,
newts,1.12E-07,
nexts,2.29E-09,
nexus,1.95E-06,
ngaio,2.42E-09,
ngana,3.74E-09,
ngati,3.55E-09,
ngoma,2.51E-08,
ngwee,8.16E-09,
nicad,1.01E-08,
nicer,8.21E-07,725
niche,3.49E-06,1946
nicht,1.69E-06,
nicks,1.96E-07,
nicol,1.45E-08,
nidal,2.89E-09,
nided,2.71E-10,
nides,3.02E-09,
nidor,6.21E-10,
nidus,1.13E-07,
niece,2.66E-06,639
niefs,3.27E-10,
nieve,1.77E-08,
nifes,1.33E-10,
niffs,3.39E-10,
niffy,8.38E-10,
nifty,1.90E-07,
niger,4.73E-07,
nighs,8.60E-10,
night,0.000129433,402
nihil,2.49E-07,
nikab,5.18E-10,
nikah,2.53E-08,
nikau,4.70E-09,
nills,2.23E-09,
nimbi,5.89E-09,
nimbs,2.67E-10,
nimps,2.07E-10,
niner,3.65E-08,
nines,1.84E-07,
ninja,1.50E-07,650
ninny,7.42E-08,1753
ninon,2.17E-09,
ninth,5.81E-06,1270
nipas,5.02E-10,
nippy,4.45E-08,
niqab,2.73E-08,
nirls,1.83E-10,
nirly,1.01E-10,
nisei,4.04E-08,
nisse,6.30E-09,
nisus,2.61E-08,
niter,4.11E-08,
nites,1.29E-08,
nitid,7.85E-09,
niton,5.47E-09,
nitre,5.83E-08,
nitro,9.45E-07,
nitry,2.91E-10,
nitty,1.76E-07,
nival,1.82E-08,
nixed,6.19E-08,
nixer,6.96E-10,
nixes,8.28E-09,
nixie,9.70E-09,
nizam,2.29E-08,
nkosi,2.67E-09,
noahs,2.67E-10,
nobby,7.72E-09,
noble,1.80E-05,1510
nobly,5.22E-07,1378
nocks,1.04E-08,
nodal,2.04E-06,
noddy,2.03E-08,
nodes,1.52E-05,
nodus,1.97E-08,
noels,4.69E-09,
noggs,3.62E-10,
nohow,4.29E-08,
noils,2.11E-08,
noily,1.88E-10,
noint,1.02E-08,
noirs,1.02E-07,
noise,4.33E-05,1989
noisy,4.05E-06,1562
noles,5.71E-09,
nolls,3.61E-10,
nolos,2.21E-10,
nomad,3.67E-07,1454
nomas,2.48E-08,
nomen,2.80E-07,
nomes,5.40E-08,
nomic,4.25E-07,
nomoi,2.73E-08,
nomos,1.36E-07,
nonas,3.93E-09,
nonce,1.71E-07,
nones,4.11E-08,
nonet,3.42E-08,
nongs,7.64E-10,
nonis,2.04E-09,
nonny,1.55E-08,
nonyl,3.35E-08,
noobs,4.01E-09,
nooit,5.08E-08,
nooks,2.75E-07,
nooky,8.08E-09,
noons,2.31E-08,
noops,4.83E-10,
noose,6.41E-07,933
nopal,2.32E-08,
noria,9.04E-09,
noris,5.16E-09,
norks,1.25E-09,
norma,1.22E-07,
norms,1.46E-05,
north,5.79E-05,1878
nosed,1.02E-06,
noser,5.88E-09,
noses,1.70E-06,
nosey,8.21E-08,1814
notal,1.40E-08,
notch,3.22E-06,1134
noted,8.79E-05,
noter,1.30E-08,
notes,5.72E-05,
notum,3.13E-08,
nould,5.84E-09,
noule,2.18E-09,
nouls,6.99E-11,
nouns,3.85E-06,
nouny,2.95E-09,
noups,1.18E-10,
novae,2.12E-07,
novas,3.36E-08,
novel,3.91E-05,1404
novum,6.70E-08,
noway,2.35E-08,
nowed,1.71E-09,
nowls,1.28E-10,
nowts,2.69E-10,
nowty,1.84E-10,
noxal,5.53E-09,
noxes,1.57E-09,
noyau,2.01E-08,
noyed,2.88E-09,
noyes,3.19E-09,
nubby,3.00E-08,
nubia,2.16E-09,
nucha,5.33E-09,
nuddy,1.77E-09,
nuder,2.11E-09,
nudes,2.84E-07,
nudge,6.54E-07,972
nudie,1.54E-08,
nudzh,2.91E-10,
nuffs,1.59E-10,
nugae,4.72E-09,
nuked,2.10E-08,
nukes,1.02E-07,
nulla,2.48E-07,
nulls,1.32E-07,
numbs,4.17E-08,
numen,4.56E-08,
nummy,1.13E-09,
nunny,8.58E-10,
nurds,5.92E-10,
nurdy,7.84E-11,
nurls,7.32E-11,
nurrs,4.91E-11,
nurse,1.93E-05,722
nutso,7.19E-09,
nutsy,3.20E-09,
nutty,3.05E-07,1860
nyaff,7.31E-10,
nyala,1.39E-08,
nying,1.41E-08,
nylon,2.77E-06,1949
nymph,6.85E-07,284
nyssa,2.94E-09,
oaked,1.77E-08,
oaken,1.60E-07,1289
oaker,6.20E-10,
oakum,5.92E-08,
oared,5.46E-08,
oases,3.89E-07,
oasis,1.02E-06,
oasts,4.43E-09,
oaten,2.44E-08,
oater,9.33E-09,
oaths,1.72E-06,
oaves,1.92E-09,
obang,2.71E-10,
obeah,5.40E-08,
obeli,2.56E-09,
obese,2.27E-06,1459
obeys,8.85E-07,
obias,1.32E-09,
obied,2.77E-10,
obiit,1.99E-08,
obits,3.88E-08,
objet,1.58E-07,
oboes,1.55E-07,
obole,1.73E-09,
oboli,3.37E-09,
obols,3.17E-08,
occam,3.19E-08,
occur,8.46E-05,2112
ocean,2.20E-05,870
ocher,1.51E-07,
oches,7.95E-10,
ochre,5.90E-07,
ochry,5.79E-10,
ocker,9.69E-09,
ocrea,4.58E-09,
octad,5.18E-09,
octal,2.44E-07,448
octan,1.36E-08,
octas,2.82E-09,
octet,3.17E-07,606
octyl,1.38E-07,
oculi,1.25E-07,
odahs,5.42E-11,
odals,1.61E-10,
odder,9.25E-08,1781
oddly,1.96E-06,1497
odeon,5.64E-09,
odeum,5.74E-09,
odism,3.55E-10,
odist,5.12E-09,
odium,1.80E-07,
odors,1.43E-06,
odour,1.23E-06,
odyle,1.27E-09,
odyls,0,
ofays,3.09E-09,
offal,3.59E-07,69
offed,2.47E-08,
offer,7.92E-05,1147
offie,2.80E-09,
oflag,1.78E-09,
often,0.000254141,897
ofter,7.84E-08,
ogams,1.23E-09,
ogeed,6.02E-10,
ogees,3.72E-09,
oggin,1.16E-09,
ogham,1.83E-08,
ogive,7.62E-08,
ogled,5.86E-08,
ogler,2.10E-09,
ogles,1.11E-08,
ogmic,4.56E-11,
ogres,1.28E-07,
ohias,7.11E-10,
ohing,1.26E-09,
ohmic,5.81E-07,
ohone,1.86E-09,
oidia,5.09E-09,
oiled,9.06E-07,
oiler,1.63E-07,
oinks,2.67E-09,
oints,3.19E-08,
ojime,4.78E-09,
okapi,2.07E-08,
okays,1.78E-08,
okehs,1.35E-11,
okras,3.71E-09,
oktas,8.40E-09,
olden,4.65E-07,1681
older,5.57E-05,1693
oldie,3.83E-08,
oleic,4.33E-07,
olein,2.10E-08,
olent,5.32E-09,
oleos,2.41E-09,
oleum,7.23E-08,
olios,3.89E-09,
olive,7.12E-06,314
ollas,2.56E-08,
ollav,6.01E-10,
oller,1.70E-08,
ollie,1.20E-08,
ology,1.54E-07,
olpae,3.48E-11,
olpes,1.10E-10,
omasa,1.54E-09,
omber,1.90E-09,
ombre,7.70E-08,530
ombus,4.02E-10,
omega,9.47E-07,1654
omens,4.83E-07,
omers,1.17E-08,
omits,1.20E-06,
omlah,1.45E-10,
omovs,0,
omrah,7.46E-10,
oncer,7.14E-09,
onces,9.78E-09,
oncet,1.19E-08,
oncus,1.00E-09,
onely,3.70E-07,
oners,4.08E-08,
onery,3.25E-09,
onion,5.08E-06,660
onium,4.63E-08,
onkus,1.35E-10,
onlay,5.00E-08,
onned,9.04E-10,
onset,1.38E-05,456
ontic,1.61E-07,
oobit,6.39E-11,
oohed,2.86E-08,
oomph,5.90E-08,
oonts,3.42E-10,
ooped,6.10E-10,
oorie,3.00E-10,
ooses,1.35E-09,
ootid,2.99E-09,
oozed,3.43E-07,
oozes,2.26E-07,
opahs,4.16E-10,
opals,8.43E-08,
opens,1.13E-05,
opepe,9.00E-10,
opera,9.28E-06,1994
opine,1.58E-07,1718
oping,1.09E-07,
opium,2.89E-06,563
oppos,2.71E-08,
opsin,1.08E-07,
opted,2.83E-06,
opter,4.80E-09,
optic,5.68E-06,1451
orach,8.06E-09,
oracy,2.22E-08,
orals,3.93E-08,
orang,2.13E-07,
orant,1.18E-08,
orate,5.17E-08,
orbed,2.67E-08,
orbit,9.29E-06,1554
orcas,5.22E-08,
orcin,1.05E-09,
order,0.000370384,1621
ordos,2.78E-09,
oread,3.85E-09,
orfes,2.96E-10,
organ,1.57E-05,2281
orgia,8.65E-09,
orgic,3.26E-10,
orgue,2.94E-08,
oribi,1.07E-08,
oriel,5.79E-08,
orixa,3.47E-09,
orles,9.95E-10,
orlon,9.30E-09,
orlop,1.76E-08,
ormer,3.49E-08,
ornis,3.55E-09,
orpin,9.64E-10,
orris,4.06E-08,
ortho,7.99E-07,
orval,6.26E-10,
orzos,2.86E-11,
oscar,4.21E-08,
oshac,4.88E-11,
osier,6.74E-08,
osmic,2.84E-08,
osmol,9.38E-09,
ossia,1.80E-08,
ostia,8.29E-08,
otaku,3.02E-08,
otary,2.91E-09,
other,0.001333864,249
ottar,1.47E-09,
otter,9.64E-07,1009
ottos,1.57E-09,
oubit,1.43E-10,
oucht,1.06E-09,
ouens,4.11E-09,
ought,3.12E-05,117
ouija,2.21E-08,
oulks,6.69E-11,
oumas,3.44E-10,
ounce,4.07E-06,1890
oundy,2.10E-10,
oupas,1.76E-10,
ouped,1.01E-09,
ouphe,3.13E-10,
ouphs,3.05E-10,
ourie,6.68E-10,
ousel,5.65E-09,
ousts,2.87E-08,
outby,3.70E-08,
outdo,3.18E-07,39
outed,6.43E-08,
outer,2.49E-05,956
outgo,1.33E-07,921
outre,9.67E-08,
outro,3.65E-08,
outta,5.36E-07,
ouzel,1.35E-08,
ouzos,1.05E-09,
ovals,2.65E-07,
ovary,2.69E-06,797
ovate,1.42E-06,1582
ovels,1.79E-09,
ovens,1.47E-06,
overs,5.64E-07,
overt,4.78E-06,1175
ovine,3.43E-07,2018
ovist,2.12E-09,
ovoid,8.64E-07,1177
ovoli,1.20E-09,
ovolo,2.96E-08,
ovule,2.74E-07,
owche,1.62E-10,
owies,1.41E-09,
owing,1.07E-05,1759
owled,1.07E-09,
owler,2.77E-09,
owlet,2.42E-08,
owned,4.55E-05,
owner,4.72E-05,1375
owres,5.84E-10,
owrie,2.71E-10,
owsen,9.86E-10,
oxbow,9.01E-08,
oxers,1.67E-09,
oxeye,1.01E-08,
oxide,1.60E-05,312
oxids,9.58E-10,
oxies,4.79E-10,
oxime,2.29E-07,
oxims,7.98E-11,
oxlip,3.23E-09,
oxter,4.59E-09,
oyers,5.17E-09,
ozeki,1.86E-09,
ozone,6.45E-06,794
ozzie,4.67E-09,
paals,2.79E-10,
paans,1.84E-09,
pacas,8.48E-09,
paced,2.60E-06,
pacer,8.71E-08,
paces,1.64E-06,
pacey,4.09E-09,
pacha,1.89E-08,
packs,2.88E-06,
pacos,6.05E-09,
pacta,5.52E-08,
pacts,4.65E-07,
paddy,2.12E-06,2004
padis,1.64E-09,
padle,4.21E-10,
padma,3.73E-08,
padre,3.24E-07,
padri,1.31E-08,
paean,1.96E-07,
paedo,4.90E-09,
paeon,7.56E-09,
pagan,3.24E-06,586
paged,2.87E-07,
pager,3.10E-07,
pages,4.83E-05,
pagle,1.60E-10,
pagod,2.81E-09,
pagri,7.31E-09,
paiks,8.76E-09,
pails,3.53E-07,
pains,5.65E-06,
paint,1.59E-05,1585
paire,5.27E-08,
pairs,1.85E-05,
paisa,7.16E-08,
paise,2.78E-07,
pakka,1.09E-08,
palas,2.11E-08,
palay,6.78E-08,
palea,1.01E-07,
paled,5.21E-07,
paler,1.03E-06,785
pales,2.53E-07,
palet,5.50E-09,
palis,4.19E-09,
palki,8.33E-09,
palla,2.10E-08,
palls,3.71E-08,
pally,3.10E-08,
palms,4.44E-06,
palmy,4.60E-08,
palpi,1.68E-07,
palps,1.18E-07,
palsa,1.12E-08,
palsy,1.69E-06,664
pampa,5.40E-08,
panax,6.19E-09,
pance,1.92E-09,
panda,2.36E-07,
pands,4.99E-09,
pandy,2.80E-09,
paned,9.53E-08,
panel,2.95E-05,66
panes,8.23E-07,
panga,3.26E-08,
pangs,6.56E-07,
panic,8.33E-06,210
panim,1.01E-08,
panko,2.97E-08,
panne,2.23E-08,
panni,1.15E-08,
pansy,1.25E-07,1485
panto,3.07E-08,
pants,6.63E-06,
panty,1.80E-07,
paoli,2.19E-09,
paolo,7.76E-09,
papal,2.27E-06,1953
papas,3.60E-08,
papaw,1.69E-08,
paper,0.000140152,35
papes,8.04E-09,
pappi,1.25E-08,
pappy,4.88E-08,
parae,2.51E-09,
paras,2.03E-06,
parch,3.26E-08,
pardi,2.16E-09,
pards,1.12E-08,
pardy,5.55E-08,
pared,6.68E-07,
paren,4.53E-08,
pareo,4.04E-09,
parer,1.43E-08,474
pares,1.30E-07,
pareu,6.20E-09,
parev,5.55E-10,
parge,2.23E-09,
pargo,3.73E-09,
paris,1.93E-07,
parka,2.90E-07,1974
parki,3.72E-09,
parks,9.65E-06,
parky,3.95E-09,
parle,1.11E-07,
parly,7.06E-08,
parma,2.14E-08,
parol,4.40E-07,
parps,4.00E-10,
parra,5.48E-09,
parrs,1.19E-08,
parry,3.21E-07,81
parse,5.44E-07,1640
parti,4.14E-07,
parts,0.000105856,
party,0.000146387,1116
parve,8.97E-09,
parvo,3.26E-08,
paseo,2.75E-08,
pases,1.38E-08,
pasha,1.38E-07,
pashm,3.56E-09,
paska,2.30E-09,
paspy,1.01E-10,
passe,3.94E-07,
pasta,2.40E-06,1801
paste,4.94E-06,604
pasts,3.75E-07,
pasty,2.85E-07,2184
patch,7.53E-06,1650
pated,9.04E-08,
paten,5.96E-08,
pater,2.14E-07,
pates,6.14E-08,
paths,1.26E-05,
patin,3.72E-09,
patio,1.89E-06,680
patka,4.41E-09,
patly,3.65E-09,
patsy,6.65E-08,1305
patte,1.65E-08,
patty,1.86E-07,432
patus,9.86E-10,
pauas,3.83E-10,
pauls,4.09E-09,
pause,8.28E-06,236
pavan,1.75E-08,
paved,3.59E-06,
paven,4.37E-09,
paver,1.00E-07,
paves,2.25E-07,
pavid,1.73E-09,
pavin,2.76E-09,
pavis,1.62E-09,
pawas,3.73E-10,
pawaw,1.38E-10,
pawed,1.87E-07,
pawer,2.15E-09,
pawks,4.38E-11,
pawky,1.02E-08,
pawls,3.06E-08,
pawns,4.34E-07,
paxes,1.90E-09,
payed,1.23E-07,
payee,1.66E-06,2092
payer,1.15E-06,365
payor,1.04E-06,
paysd,7.17E-11,
peace,5.90E-05,2299
peach,2.00E-06,181
peage,2.07E-09,
peags,4.47E-11,
peaks,1.06E-05,
peaky,3.24E-08,
peals,2.18E-07,
peans,1.12E-08,
peare,1.06E-08,
pearl,2.44E-06,1020
pears,1.39E-06,
peart,8.91E-09,
pease,6.44E-08,
peats,1.79E-07,
peaty,1.85E-07,
peavy,1.64E-09,
peaze,6.75E-10,
pebas,0,
pecan,4.92E-07,2082
pechs,3.26E-10,
pecke,1.52E-09,
pecks,1.35E-07,
pecky,5.28E-09,
pedal,2.04E-06,1465
pedes,5.66E-08,
pedis,1.54E-07,
pedro,1.86E-08,
peece,4.86E-08,
peeks,1.35E-07,
peels,3.82E-07,
peens,1.81E-09,
peeoy,0,
peepe,2.37E-09,
peeps,1.14E-07,
peers,8.36E-06,
peery,8.73E-10,
peeve,3.94E-08,
peggy,1.16E-08,
peghs,0,
peins,1.72E-09,
peise,1.48E-09,
peize,5.44E-10,
pekan,1.89E-09,
pekes,8.40E-10,
pekin,3.92E-09,
pekoe,1.06E-08,
pelas,1.17E-08,
pelau,1.45E-09,
peles,2.70E-09,
pelfs,1.43E-10,
pells,3.89E-09,
pelma,6.13E-10,
pelon,1.33E-09,
pelta,1.43E-08,
pelts,4.43E-07,
penal,3.47E-06,1210
pence,1.07E-06,1347
pends,5.43E-08,
pendu,7.70E-09,
pened,9.21E-08,
penes,4.07E-08,
pengo,6.84E-09,
penie,3.32E-09,
penis,3.63E-06,
penks,5.58E-11,
penna,1.80E-08,
penne,7.16E-08,1161
penni,4.35E-09,
penny,3.27E-06,1963
pents,3.08E-09,
peons,1.61E-07,
peony,1.66E-07,
pepla,1.12E-09,
pepos,8.49E-10,
peppy,4.99E-08,
pepsi,5.78E-09,
perai,9.77E-10,
perce,4.78E-08,
perch,2.13E-06,157
percs,1.33E-07,
perdu,1.24E-07,
perdy,2.95E-09,
perea,3.81E-10,
peres,2.27E-08,
peril,2.49E-06,2262
peris,1.07E-08,
perks,4.86E-07,
perky,2.23E-07,223
perms,4.07E-08,
perns,3.98E-09,
perog,8.85E-11,
perps,3.09E-08,
perry,6.61E-08,
perse,2.81E-07,
perst,2.42E-09,
perts,3.46E-08,
perve,4.11E-09,
pervo,1.07E-09,
pervs,5.15E-09,
pervy,1.00E-08,
pesky,2.27E-07,1507
pesos,1.72E-06,
pesto,2.11E-07,1595
pests,4.22E-06,
pesty,8.20E-09,
petal,7.31E-07,1845
petar,2.43E-09,
peter,3.31E-07,
petit,9.43E-07,
petre,1.35E-08,
petri,4.00E-07,
petti,7.39E-09,
petto,2.30E-08,
petty,4.81E-06,2217
pewee,1.38E-08,
pewit,2.03E-09,
peyse,3.30E-10,
phage,1.85E-06,
phang,2.22E-09,
phare,5.58E-09,
pharm,6.67E-08,
phase,9.28E-05,357
pheer,2.19E-10,
phene,1.02E-08,
pheon,1.73E-09,
phese,3.59E-09,
phial,1.08E-07,
phish,4.38E-09,
phizz,6.65E-10,
phlox,8.87E-08,
phoca,2.68E-09,
phone,4.25E-05,1839
phono,1.45E-07,
phons,1.97E-08,
phony,8.49E-07,1430
photo,1.58E-05,526
phots,3.80E-09,
phpht,0,
phuts,3.38E-10,
phyla,2.29E-07,
phyle,1.45E-08,
piani,9.86E-09,
piano,1.03E-05,1165
pians,1.59E-08,
pibal,6.16E-09,
pical,2.16E-08,
picas,1.13E-07,
piccy,3.22E-10,
picks,3.39E-06,
picky,2.42E-07,189
picot,3.10E-08,
picra,9.41E-10,
picul,4.70E-08,
piece,4.93E-05,2263
piend,1.04E-09,
piers,1.65E-06,
piert,2.54E-09,
pieta,2.48E-08,
piets,4.08E-10,
piety,3.03E-06,364
piezo,2.18E-07,
piggy,2.57E-07,1040
pight,5.27E-09,
pigmy,6.90E-08,
piing,5.32E-10,
pikas,3.18E-08,
pikau,4.12E-10,
piked,1.61E-08,
piker,1.36E-08,
pikes,2.27E-07,
pikey,2.54E-09,
pikis,3.19E-10,
pikul,9.89E-09,
pilae,6.85E-09,
pilaf,6.03E-08,
pilao,1.02E-09,
pilar,1.67E-08,
pilau,1.59E-08,
pilaw,1.41E-09,
pilch,1.45E-08,
pilea,1.64E-09,
piled,3.17E-06,
pilei,1.26E-08,
piler,1.41E-08,
piles,4.41E-06,
pilis,1.50E-08,
pills,3.33E-06,
pilot,2.24E-05,120
pilow,6.93E-10,
pilum,1.50E-08,
pilus,9.24E-08,
pimas,2.84E-10,
pimps,2.83E-07,
pinas,2.39E-09,
pinch,2.93E-06,2248
pined,1.39E-07,
pines,2.17E-06,
piney,6.07E-08,523
pingo,2.50E-08,
pings,8.86E-08,
pinko,1.69E-08,
pinks,2.97E-07,
pinky,1.67E-07,1904
pinna,2.13E-07,
pinny,1.51E-08,
pinon,7.23E-08,
pinot,8.52E-08,
pinta,2.86E-08,
pinto,1.95E-07,386
pints,6.98E-07,
pinup,4.24E-08,
pions,5.31E-07,
piony,5.90E-10,
pious,3.17E-06,
pioye,4.31E-11,
pioys,6.06E-11,
pipal,3.62E-08,
pipas,2.22E-09,
piped,1.29E-06,
piper,2.82E-07,1525
pipes,7.51E-06,
pipet,2.64E-07,
pipis,3.57E-09,
pipit,3.12E-08,
pippy,1.20E-09,
pipul,1.73E-09,
pique,3.31E-07,557
pirai,6.96E-10,
pirls,5.42E-10,
pirns,7.59E-09,
pirog,1.80E-09,
pisco,2.54E-08,
pises,1.16E-09,
pisky,1.75E-09,
pisos,6.62E-09,
pissy,4.17E-08,
piste,5.05E-08,
pitas,1.90E-08,
pitch,1.24E-05,974
piths,3.84E-09,
pithy,3.20E-07,148
piton,3.41E-08,
pitot,2.00E-07,
pitta,9.63E-08,
piums,7.39E-10,
pivot,2.18E-06,1635
pixel,3.93E-06,1569
pixes,8.22E-10,
pixie,1.47E-07,1157
pized,9.05E-11,
pizes,8.24E-11,
pizza,2.84E-06,1237
plaas,1.88E-08,
place,0.000306144,744
plack,5.62E-09,
plage,6.34E-08,
plaid,6.60E-07,1499
plain,2.47E-05,1694
plait,2.30E-07,2219
plane,4.18E-05,1058
plank,1.64E-06,1661
plans,8.07E-05,
plant,0.000105186,313
plaps,3.50E-10,
plash,3.26E-08,
plasm,2.29E-07,
plast,5.27E-08,
plate,3.71E-05,1241
plats,2.87E-07,
platt,1.29E-08,
platy,2.22E-07,
playa,2.33E-07,
plays,2.81E-05,
plaza,1.58E-06,1919
plead,3.10E-06,2121
pleas,2.34E-06,
pleat,1.08E-07,230
plebe,5.34E-08,
plebs,1.45E-07,
plena,8.09E-08,
pleon,1.87E-08,
plesh,2.26E-10,
plews,3.44E-09,
plica,5.77E-08,
plied,6.63E-07,1401
plier,4.40E-08,718
plies,5.70E-07,
plims,3.68E-10,
pling,6.21E-08,
plink,2.51E-08,
ploat,2.23E-10,
plods,4.08E-08,
plong,1.74E-09,
plonk,4.01E-08,
plook,5.40E-10,
plops,5.34E-08,
plots,1.22E-05,
plotz,2.23E-09,
plouk,7.17E-11,
plows,3.88E-07,
ploye,3.33E-09,
ploys,1.86E-07,
pluck,9.75E-07,185
plues,4.23E-10,
pluff,2.32E-09,
plugs,1.95E-06,
plumb,5.97E-07,1822
plume,2.62E-06,569
plump,1.60E-06,1950
plums,7.94E-07,
plumy,1.36E-08,
plunk,7.14E-08,1243
pluot,7.81E-10,
plush,8.57E-07,746
pluto,1.51E-08,
plyer,7.42E-10,
poach,1.23E-07,
poaka,8.93E-10,
poake,1.94E-10,
poboy,5.05E-10,
pocks,2.62E-08,
pocky,4.66E-09,
podal,3.75E-09,
poddy,4.27E-09,
podex,1.59E-09,
podge,7.89E-08,
podgy,3.13E-08,
podia,3.79E-08,
poems,1.65E-05,
poeps,2.78E-11,
poesy,9.57E-08,1298
poets,9.00E-06,
pogey,2.43E-09,
pogge,7.66E-10,
pogos,1.39E-09,
pohed,3.95E-11,
poilu,1.10E-08,
poind,3.92E-09,
point,0.00029676,214
poise,7.60E-07,1180
pokal,8.32E-10,
poked,1.53E-06,
poker,1.77E-06,438
pokes,2.52E-07,
pokey,5.11E-08,
pokie,2.00E-09,
polar,8.61E-06,1570
poled,1.53E-07,
poler,3.79E-09,
poles,6.78E-06,
poley,5.00E-09,
polio,1.12E-06,
polis,7.28E-07,
polje,1.52E-08,
polka,3.31E-07,2288
polks,4.86E-10,
polls,3.75E-06,
polly,2.43E-08,
polos,3.22E-08,
polts,1.06E-09,
polyp,4.48E-07,983
polys,2.73E-08,
pombe,1.78E-07,
pomes,1.02E-08,
pommy,3.65E-09,
pomos,7.74E-10,
pomps,3.17E-08,
ponce,2.14E-08,
poncy,6.38E-09,
ponds,4.70E-06,
pones,9.19E-09,
poney,8.07E-09,
ponga,1.01E-08,
pongo,1.25E-08,
pongs,4.63E-09,
pongy,1.98E-09,
ponks,1.59E-10,
ponts,2.12E-08,
ponty,2.37E-09,
ponzu,6.37E-09,
pooch,7.31E-08,537
poods,3.83E-08,
pooed,4.38E-09,
poofs,9.63E-09,
poofy,9.75E-09,
poohs,7.96E-09,
pooja,2.88E-08,
pooka,9.61E-09,
pooks,1.31E-09,
pools,6.49E-06,
poons,2.97E-09,
poops,1.86E-08,
poopy,9.74E-09,
poori,5.22E-09,
poort,9.27E-09,
poots,1.83E-09,
poove,6.49E-10,
poovy,1.00E-10,
popes,6.47E-07,
poppa,2.72E-08,
poppy,8.92E-07,775
popsy,2.69E-09,
porae,2.91E-10,
poral,2.64E-08,
porch,6.56E-06,1022
pored,2.24E-07,
porer,1.37E-09,
pores,3.85E-06,
porge,1.94E-09,
porgy,3.24E-08,
porin,5.99E-08,
porks,5.14E-09,
porky,1.82E-08,
porno,1.78E-07,
porns,9.48E-10,
porny,2.17E-09,
porta,2.89E-07,
ports,1.32E-05,
porty,1.02E-08,
posed,1.04E-05,
poser,8.26E-08,906
poses,5.49E-06,
posey,6.31E-09,
posho,7.81E-09,
posit,1.08E-06,1036
posse,5.89E-07,1352
posts,1.10E-05,
potae,7.25E-10,
potch,4.10E-08,
poted,7.44E-10,
potes,1.83E-08,
potin,8.40E-09,
potoo,2.43E-09,
potsy,1.58E-09,
potto,1.52E-08,
potts,1.79E-08,
potty,2.69E-07,
pouch,2.21E-06,1056
pouff,1.41E-09,
poufs,6.44E-09,
pouke,4.09E-10,
pouks,3.57E-11,
poule,1.61E-08,
poulp,1.45E-09,
poult,3.51E-08,
pound,1.26E-05,49
poupe,1.46E-09,
poupt,0,
pours,1.02E-06,
pouts,4.93E-08,
pouty,8.11E-08,1846
powan,2.22E-09,
power,0.000300111,416
powin,2.16E-10,
pownd,2.80E-09,
powns,1.58E-10,
powny,1.02E-09,
powre,2.48E-08,
poxed,6.80E-09,
poxes,4.25E-09,
poynt,2.47E-08,
poyou,1.21E-10,
poyse,6.54E-10,
pozzy,5.38E-10,
praam,1.94E-09,
prads,5.57E-10,
prahu,1.46E-08,
prams,6.56E-08,
prana,1.54E-07,
prang,1.79E-08,
prank,3.86E-07,1183
praos,1.15E-09,
prase,6.13E-09,
prate,6.26E-08,
prats,6.27E-09,
pratt,9.42E-09,
praty,3.32E-09,
praus,1.05E-08,
prawn,5.00E-07,1914
prays,9.68E-07,
predy,3.32E-10,
preed,2.51E-09,
preen,9.03E-08,1312
prees,5.45E-09,
preif,8.02E-10,
prems,4.03E-08,
premy,1.67E-10,
prent,9.19E-09,
preon,1.41E-08,
preop,2.68E-08,
preps,5.49E-08,
presa,2.40E-08,
prese,6.01E-08,
press,5.48E-05,2235
prest,7.15E-08,
preve,1.34E-08,
prexy,6.67E-09,
preys,1.51E-07,
prial,7.65E-10,
price,0.000137576,629
prick,1.18E-06,216
pricy,1.43E-08,
pride,1.61E-05,30
pried,4.03E-07,732
prief,1.33E-08,
prier,3.90E-08,
pries,5.43E-08,
prigs,1.98E-08,
prill,1.41E-08,
prima,4.66E-06,
prime,2.27E-05,954
primi,9.13E-08,
primo,2.81E-07,370
primp,1.87E-08,
prims,1.29E-08,
primy,1.55E-09,
prink,4.69E-09,
print,2.52E-05,61
prion,2.84E-07,
prior,0.000100605,1894
prise,2.90E-07,
prism,2.08E-06,1551
priss,5.37E-09,
privy,1.35E-06,855
prize,8.25E-06,457
proas,1.15E-08,
probe,1.20E-05,1616
